State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,SALEM,2000,Kharif,Bajra,3749.00,6986.00
Tamil Nadu,SALEM,2000,Kharif,Castor seed,9465.00,2845.00
Tamil Nadu,SALEM,2000,Kharif,Cotton(lint),15630.00,29270.00
Tamil Nadu,SALEM,2000,Kharif,Groundnut,56874.00,97939.00
Tamil Nadu,SALEM,2000,Kharif,Horse-gram,12485.00,6300.00
Tamil Nadu,SALEM,2000,Kharif,Jowar,61193.00,67191.00
Tamil Nadu,SALEM,2000,Kharif,Maize,6115.00,11376.00
Tamil Nadu,SALEM,2000,Kharif,Mesta,5.00,9778.00
Tamil Nadu,SALEM,2000,Kharif,Moong(Green Gram),12921.00,10091.00
Tamil Nadu,SALEM,2000,Kharif,Other Cereals & Millets,7208.00,5038.00
Tamil Nadu,SALEM,2000,Kharif,Other Kharif pulses,19701.00,3960.00
Tamil Nadu,SALEM,2000,Kharif,Ragi,16057.00,28779.00
Tamil Nadu,SALEM,2000,Kharif,Rice,45960.00,194714.00
Tamil Nadu,SALEM,2000,Kharif,Sesamum,9456.00,8024.00
Tamil Nadu,SALEM,2000,Kharif,Sunflower,340.00,446.00
Tamil Nadu,SALEM,2000,Kharif,Urad,22947.00,19987.00
Tamil Nadu,SALEM,2000,Rabi,Gram,474.00,220.00
Tamil Nadu,SALEM,2000,Rabi,Rapeseed &Mustard,10.00,2.00
Tamil Nadu,SALEM,2000,Rabi,Wheat,25.00,12.00
Tamil Nadu,SALEM,2000,Whole Year,Banana,839.00,18294.00
Tamil Nadu,SALEM,2000,Whole Year,Black pepper,12.00,2.00
Tamil Nadu,SALEM,2000,Whole Year,Coriander,132.00,72.00
Tamil Nadu,SALEM,2000,Whole Year,Dry chillies,1127.00,1154.00
Tamil Nadu,SALEM,2000,Whole Year,Onion,1994.00,17134.00
Tamil Nadu,SALEM,2000,Whole Year,Potato,5.00,86.00
Tamil Nadu,SALEM,2000,Whole Year,Sannhamp,1847.00,1346.00
Tamil Nadu,SALEM,2000,Whole Year,Sugarcane,9953.00,1329850.00
Tamil Nadu,SALEM,2000,Whole Year,Sweet potato,18.00,218.00
Tamil Nadu,SALEM,2000,Whole Year,Tapioca,28970.00,1028087.00
Tamil Nadu,SALEM,2000,Whole Year,Tobacco,272.00,313.00
Tamil Nadu,SALEM,2000,Whole Year,Turmeric,5216.00,16140.00
Tamil Nadu,SALEM,2001,Kharif,Arhar/Tur,5110.00,3910.00
Tamil Nadu,SALEM,2001,Kharif,Bajra,3264.00,6380.00
Tamil Nadu,SALEM,2001,Kharif,Cotton(lint),13396.00,24140.00
Tamil Nadu,SALEM,2001,Kharif,Groundnut,49084.00,83550.00
Tamil Nadu,SALEM,2001,Kharif,Jowar,19792.00,29760.00
Tamil Nadu,SALEM,2001,Kharif,Moong(Green Gram),11814.00,8970.00
Tamil Nadu,SALEM,2001,Kharif,Ragi,14616.00,42720.00
Tamil Nadu,SALEM,2001,Kharif,Rice,46233.00,204300.00
Tamil Nadu,SALEM,2001,Kharif,Sesamum,9626.00,9050.00
Tamil Nadu,SALEM,2001,Kharif,Sunflower,143.00,200.00
Tamil Nadu,SALEM,2001,Kharif,Urad,21488.00,16370.00
Tamil Nadu,SALEM,2001,Whole Year,Sugarcane,9455.00,812400.00
Tamil Nadu,SALEM,2002,Kharif,Arhar/Tur,3391.00,1965.00
Tamil Nadu,SALEM,2002,Kharif,Bajra,2679.00,2849.00
Tamil Nadu,SALEM,2002,Kharif,Castor seed,3485.00,1049.00
Tamil Nadu,SALEM,2002,Kharif,Cotton(lint),5915.00,7337.00
Tamil Nadu,SALEM,2002,Kharif,Groundnut,29798.00,31504.00
Tamil Nadu,SALEM,2002,Kharif,Horse-gram,5925.00,1433.00
Tamil Nadu,SALEM,2002,Kharif,Jowar,17261.00,7665.00
Tamil Nadu,SALEM,2002,Kharif,Korra,153.00,72.00
Tamil Nadu,SALEM,2002,Kharif,Maize,7018.00,13053.00
Tamil Nadu,SALEM,2002,Kharif,Moong(Green Gram),14017.00,6584.00
Tamil Nadu,SALEM,2002,Kharif,Other Kharif pulses,24328.00,4897.00
Tamil Nadu,SALEM,2002,Kharif,Ragi,9471.00,15660.00
Tamil Nadu,SALEM,2002,Kharif,Rice,11058.00,39592.00
Tamil Nadu,SALEM,2002,Kharif,Samai,1903.00,1429.00
Tamil Nadu,SALEM,2002,Kharif,Sesamum,3766.00,2449.00
Tamil Nadu,SALEM,2002,Kharif,Small millets,195.00,118.00
Tamil Nadu,SALEM,2002,Kharif,Sunflower,63.00,70.00
Tamil Nadu,SALEM,2002,Kharif,Urad,12865.00,8482.00
Tamil Nadu,SALEM,2002,Kharif,Varagu,933.00,1156.00
Tamil Nadu,SALEM,2002,Rabi,Gram,291.00,135.00
Tamil Nadu,SALEM,2002,Rabi,Rapeseed &Mustard,10.00,2.00
Tamil Nadu,SALEM,2002,Rabi,Wheat,10.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Arecanut,1717.00,3686.00
Tamil Nadu,SALEM,2002,Whole Year,Ash Gourd,16.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Banana,613.00,22652.00
Tamil Nadu,SALEM,2002,Whole Year,Beans & Mutter(Vegetable),2.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Ber,70.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Bhindi,944.00,6157.00
Tamil Nadu,SALEM,2002,Whole Year,Bitter Gourd,77.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Bottle Gourd,37.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Brinjal,732.00,5728.00
Tamil Nadu,SALEM,2002,Whole Year,Cabbage,2.00,117.00
Tamil Nadu,SALEM,2002,Whole Year,Citrus Fruit,60.00,67.00
Tamil Nadu,SALEM,2002,Whole Year,Coconut,11720.00,80800.00
Tamil Nadu,SALEM,2002,Whole Year,Coriander,91.00,17.00
Tamil Nadu,SALEM,2002,Whole Year,Cucumber,24.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Drum Stick,116.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Dry chillies,778.00,389.00
Tamil Nadu,SALEM,2002,Whole Year,Dry ginger,1.00,16.00
Tamil Nadu,SALEM,2002,Whole Year,Jack Fruit,164.00,1857.00
Tamil Nadu,SALEM,2002,Whole Year,Lab-Lab,33.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Mango,2937.00,7139.00
Tamil Nadu,SALEM,2002,Whole Year,Onion,1081.00,8534.00
Tamil Nadu,SALEM,2002,Whole Year,Orange,415.00,644.00
Tamil Nadu,SALEM,2002,Whole Year,Other Citrus Fruit,4.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Other Fresh Fruits,359.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Other Vegetables,440.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Pineapple,11.00,341.00
Tamil Nadu,SALEM,2002,Whole Year,Pome Fruit,487.00,2548.00
Tamil Nadu,SALEM,2002,Whole Year,Pome Granet,72.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Pump Kin,46.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Redish,18.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Ribed Guard,111.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Snak Guard,86.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Sugarcane,4986.00,320390.00
Tamil Nadu,SALEM,2002,Whole Year,Sweet potato,1.00,14.00
Tamil Nadu,SALEM,2002,Whole Year,Tapioca,11828.00,326310.00
Tamil Nadu,SALEM,2002,Whole Year,Tomato,3861.00,26864.00
Tamil Nadu,SALEM,2002,Whole Year,Turmeric,2949.00,8205.00
Tamil Nadu,SALEM,2002,Whole Year,Water Melon,4.00,.00
Tamil Nadu,SALEM,2002,Whole Year,Yam,3.00,.00
Tamil Nadu,SALEM,2003,Kharif,Arhar/Tur,752.00,801.00
Tamil Nadu,SALEM,2003,Kharif,Bajra,4425.00,5058.00
Tamil Nadu,SALEM,2003,Kharif,Castor seed,639.00,192.00
Tamil Nadu,SALEM,2003,Kharif,Cotton(lint),7684.00,10806.00
Tamil Nadu,SALEM,2003,Kharif,Groundnut,24080.00,25951.00
Tamil Nadu,SALEM,2003,Kharif,Horse-gram,1550.00,581.00
Tamil Nadu,SALEM,2003,Kharif,Jowar,24009.00,11859.00
Tamil Nadu,SALEM,2003,Kharif,Korra,575.00,270.00
Tamil Nadu,SALEM,2003,Kharif,Maize,11207.00,20845.00
Tamil Nadu,SALEM,2003,Kharif,Moong(Green Gram),3528.00,1607.00
Tamil Nadu,SALEM,2003,Kharif,Other Kharif pulses,10342.00,2081.00
Tamil Nadu,SALEM,2003,Kharif,Ragi,12076.00,20233.00
Tamil Nadu,SALEM,2003,Kharif,Rice,13585.00,43645.00
Tamil Nadu,SALEM,2003,Kharif,Sesamum,1412.00,850.00
Tamil Nadu,SALEM,2003,Kharif,Small millets,2593.00,2063.00
Tamil Nadu,SALEM,2003,Kharif,Sunflower,281.00,363.00
Tamil Nadu,SALEM,2003,Kharif,Urad,1615.00,928.00
Tamil Nadu,SALEM,2003,Kharif,Varagu,746.00,1060.00
Tamil Nadu,SALEM,2003,Rabi,Gram,40.00,18.00
Tamil Nadu,SALEM,2003,Rabi,Rapeseed &Mustard,6.00,1.00
Tamil Nadu,SALEM,2003,Whole Year,Arecanut,1773.00,20.00
Tamil Nadu,SALEM,2003,Whole Year,Ash Gourd,4.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Banana,1249.00,44183.00
Tamil Nadu,SALEM,2003,Whole Year,Beans & Mutter(Vegetable),3.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Beet Root,1.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Bhindi,328.00,2293.00
Tamil Nadu,SALEM,2003,Whole Year,Bitter Gourd,27.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Black pepper,19.00,3.00
Tamil Nadu,SALEM,2003,Whole Year,Bottle Gourd,9.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Brinjal,536.00,4466.00
Tamil Nadu,SALEM,2003,Whole Year,Cabbage,3.00,191.00
Tamil Nadu,SALEM,2003,Whole Year,Cardamom,42.00,3.00
Tamil Nadu,SALEM,2003,Whole Year,Carrot,4.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Cashewnut,93.00,32.00
Tamil Nadu,SALEM,2003,Whole Year,Cauliflower,2.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Citrus Fruit,62.00,65.00
Tamil Nadu,SALEM,2003,Whole Year,Coconut,11523.00,76000.00
Tamil Nadu,SALEM,2003,Whole Year,Coriander,39.00,11.00
Tamil Nadu,SALEM,2003,Whole Year,Cucumber,7.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Drum Stick,18.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Dry chillies,1156.00,509.00
Tamil Nadu,SALEM,2003,Whole Year,Grapes,1.00,24.00
Tamil Nadu,SALEM,2003,Whole Year,Jack Fruit,27.00,261.00
Tamil Nadu,SALEM,2003,Whole Year,Lab-Lab,45.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Mango,2256.00,3939.00
Tamil Nadu,SALEM,2003,Whole Year,Onion,292.00,1992.00
Tamil Nadu,SALEM,2003,Whole Year,Orange,423.00,830.00
Tamil Nadu,SALEM,2003,Whole Year,Other Citrus Fruit,43.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Other Fresh Fruits,255.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Other Vegetables,211.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Papaya,32.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Pear,86.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Pineapple,4.00,125.00
Tamil Nadu,SALEM,2003,Whole Year,Pome Fruit,311.00,2184.00
Tamil Nadu,SALEM,2003,Whole Year,Pome Granet,18.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Pump Kin,18.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Redish,12.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Ribed Guard,28.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Snak Guard,25.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Sugarcane,4756.00,450155.00
Tamil Nadu,SALEM,2003,Whole Year,Sweet potato,14.00,203.00
Tamil Nadu,SALEM,2003,Whole Year,Tapioca,23852.00,804827.00
Tamil Nadu,SALEM,2003,Whole Year,Tomato,3747.00,21103.00
Tamil Nadu,SALEM,2003,Whole Year,Turmeric,2768.00,7243.00
Tamil Nadu,SALEM,2003,Whole Year,Water Melon,3.00,.00
Tamil Nadu,SALEM,2003,Whole Year,Yam,7.00,.00
Tamil Nadu,SALEM,2004,Kharif,Arhar/Tur,1224.00,1101.00
Tamil Nadu,SALEM,2004,Kharif,Bajra,3768.00,5604.00
Tamil Nadu,SALEM,2004,Kharif,Castor seed,973.00,293.00
Tamil Nadu,SALEM,2004,Kharif,Cotton(lint),14958.00,28430.00
Tamil Nadu,SALEM,2004,Kharif,Groundnut,29887.00,35009.00
Tamil Nadu,SALEM,2004,Kharif,Horse-gram,2191.00,822.00
Tamil Nadu,SALEM,2004,Kharif,Jowar,15522.00,9686.00
Tamil Nadu,SALEM,2004,Kharif,Maize,13785.00,25639.00
Tamil Nadu,SALEM,2004,Kharif,Moong(Green Gram),3165.00,2143.00
Tamil Nadu,SALEM,2004,Kharif,Other Kharif pulses,6927.00,1394.00
Tamil Nadu,SALEM,2004,Kharif,Ragi,10421.00,18004.00
Tamil Nadu,SALEM,2004,Kharif,Rice,27304.00,96626.00
Tamil Nadu,SALEM,2004,Kharif,Sesamum,1302.00,858.00
Tamil Nadu,SALEM,2004,Kharif,Small millets,1998.00,2313.00
Tamil Nadu,SALEM,2004,Kharif,Sunflower,834.00,887.00
Tamil Nadu,SALEM,2004,Kharif,Urad,3019.00,1683.00
Tamil Nadu,SALEM,2004,Rabi,Gram,163.00,75.00
Tamil Nadu,SALEM,2004,Rabi,Rapeseed &Mustard,6.00,1.00
Tamil Nadu,SALEM,2004,Rabi,Wheat,1.00,.00
Tamil Nadu,SALEM,2004,Whole Year,Arecanut,1606.00,2049.00
Tamil Nadu,SALEM,2004,Whole Year,Banana,1335.00,56707.00
Tamil Nadu,SALEM,2004,Whole Year,Cardamom,42.00,3.00
Tamil Nadu,SALEM,2004,Whole Year,Cashewnut,595.00,215.00
Tamil Nadu,SALEM,2004,Whole Year,Coconut,12072.00,143100.00
Tamil Nadu,SALEM,2004,Whole Year,Coriander,82.00,36.00
Tamil Nadu,SALEM,2004,Whole Year,Dry chillies,1422.00,1361.00
Tamil Nadu,SALEM,2004,Whole Year,Onion,720.00,5400.00
Tamil Nadu,SALEM,2004,Whole Year,Sugarcane,6399.00,583832.00
Tamil Nadu,SALEM,2004,Whole Year,Sweet potato,11.00,166.00
Tamil Nadu,SALEM,2004,Whole Year,Tapioca,19873.00,757232.00
Tamil Nadu,SALEM,2004,Whole Year,Turmeric,2696.00,9866.00
Tamil Nadu,SALEM,2005,Kharif,Arhar/Tur,723.00,557.00
Tamil Nadu,SALEM,2005,Kharif,Bajra,1654.00,1762.00
Tamil Nadu,SALEM,2005,Kharif,Castor seed,534.00,161.00
Tamil Nadu,SALEM,2005,Kharif,Cotton(lint),14931.00,28132.00
Tamil Nadu,SALEM,2005,Kharif,Groundnut,32202.00,43662.00
Tamil Nadu,SALEM,2005,Kharif,Horse-gram,1593.00,728.00
Tamil Nadu,SALEM,2005,Kharif,Jowar,14655.00,15089.00
Tamil Nadu,SALEM,2005,Kharif,Maize,16146.00,3000.00
Tamil Nadu,SALEM,2005,Kharif,Mesta,1.00,608.00
Tamil Nadu,SALEM,2005,Kharif,Moong(Green Gram),2497.00,1402.00
Tamil Nadu,SALEM,2005,Kharif,Other Kharif pulses,5775.00,2898.00
Tamil Nadu,SALEM,2005,Kharif,Ragi,10335.00,19769.00
Tamil Nadu,SALEM,2005,Kharif,Rice,37328.00,137291.00
Tamil Nadu,SALEM,2005,Kharif,Sannhamp,1.00,2454.00
Tamil Nadu,SALEM,2005,Kharif,Sesamum,2173.00,1534.00
Tamil Nadu,SALEM,2005,Kharif,Small millets,1924.00,1652.00
Tamil Nadu,SALEM,2005,Kharif,Soyabean,16.00,11194.00
Tamil Nadu,SALEM,2005,Kharif,Sunflower,327.00,325.00
Tamil Nadu,SALEM,2005,Kharif,Urad,1153.00,720.00
Tamil Nadu,SALEM,2005,Rabi,Gram,5.00,2.00
Tamil Nadu,SALEM,2005,Rabi,Rapeseed &Mustard,6.00,1.00
Tamil Nadu,SALEM,2005,Whole Year,Arecanut,1479.00,1789.00
Tamil Nadu,SALEM,2005,Whole Year,Banana,1367.00,67126.00
Tamil Nadu,SALEM,2005,Whole Year,Black pepper,25.00,5.00
Tamil Nadu,SALEM,2005,Whole Year,Cardamom,42.00,3.00
Tamil Nadu,SALEM,2005,Whole Year,Cashewnut,25.00,9.00
Tamil Nadu,SALEM,2005,Whole Year,Coconut,12734.00,1603.00
Tamil Nadu,SALEM,2005,Whole Year,Coriander,66.00,20.00
Tamil Nadu,SALEM,2005,Whole Year,Dry chillies,647.00,486.00
Tamil Nadu,SALEM,2005,Whole Year,Onion,469.00,3759.00
Tamil Nadu,SALEM,2005,Whole Year,Sugarcane,10468.00,981940.00
Tamil Nadu,SALEM,2005,Whole Year,Sweet potato,59.00,1231.00
Tamil Nadu,SALEM,2005,Whole Year,Tapioca,27007.00,908741.00
Tamil Nadu,SALEM,2005,Whole Year,Tobacco,158.00,166.00
Tamil Nadu,SALEM,2005,Whole Year,Turmeric,4230.00,15996.00
Tamil Nadu,SALEM,2006,Kharif,Rice,27483.00,99811.00
Tamil Nadu,SALEM,2006,Kharif,Small millets,1541.00,1416.00
Tamil Nadu,SALEM,2006,Rabi,Wheat,5.00,19.00
Tamil Nadu,SALEM,2006,Whole Year,Arecanut,1743.00,3252.00
Tamil Nadu,SALEM,2006,Whole Year,Arhar/Tur,828.00,738.00
Tamil Nadu,SALEM,2006,Whole Year,Bajra,1486.00,1903.00
Tamil Nadu,SALEM,2006,Whole Year,Banana,2413.00,129298.00
Tamil Nadu,SALEM,2006,Whole Year,Black pepper,20.00,4.00
Tamil Nadu,SALEM,2006,Whole Year,Cardamom,39.00,3.00
Tamil Nadu,SALEM,2006,Whole Year,Cashewnut,23.00,10.00
Tamil Nadu,SALEM,2006,Whole Year,Castor seed,472.00,142.00
Tamil Nadu,SALEM,2006,Whole Year,Coconut,12969.00,1453.00
Tamil Nadu,SALEM,2006,Whole Year,Coriander,19.00,6.00
Tamil Nadu,SALEM,2006,Whole Year,Cotton(lint),15833.00,39097.00
Tamil Nadu,SALEM,2006,Whole Year,Dry chillies,703.00,512.00
Tamil Nadu,SALEM,2006,Whole Year,Garlic,1.00,6.00
Tamil Nadu,SALEM,2006,Whole Year,Gram,10.00,5.00
Tamil Nadu,SALEM,2006,Whole Year,Groundnut,28171.00,42556.00
Tamil Nadu,SALEM,2006,Whole Year,Horse-gram,1260.00,712.00
Tamil Nadu,SALEM,2006,Whole Year,Jowar,15732.00,12268.00
Tamil Nadu,SALEM,2006,Whole Year,Maize,7825.00,30187.00
Tamil Nadu,SALEM,2006,Whole Year,Moong(Green Gram),1882.00,1113.00
Tamil Nadu,SALEM,2006,Whole Year,Onion,340.00,2969.00
Tamil Nadu,SALEM,2006,Whole Year,Potato,1.00,15.00
Tamil Nadu,SALEM,2006,Whole Year,Ragi,9320.00,16493.00
Tamil Nadu,SALEM,2006,Whole Year,Rapeseed &Mustard,6.00,1.00
Tamil Nadu,SALEM,2006,Whole Year,Sesamum,1184.00,883.00
Tamil Nadu,SALEM,2006,Whole Year,Sugarcane,12797.00,1348714.00
Tamil Nadu,SALEM,2006,Whole Year,Sunflower,330.00,860.00
Tamil Nadu,SALEM,2006,Whole Year,Sweet potato,69.00,1159.00
Tamil Nadu,SALEM,2006,Whole Year,Tapioca,29096.00,1080501.00
Tamil Nadu,SALEM,2006,Whole Year,Tobacco,175.00,184.00
Tamil Nadu,SALEM,2006,Whole Year,Turmeric,5594.00,25377.00
Tamil Nadu,SALEM,2006,Whole Year,Urad,1019.00,646.00
Tamil Nadu,SALEM,2007,Kharif,Rice,21711.00,72083.00
Tamil Nadu,SALEM,2007,Kharif,Small millets,2055.00,1925.00
Tamil Nadu,SALEM,2007,Whole Year,Arecanut,1837.00,4121.00
Tamil Nadu,SALEM,2007,Whole Year,Arhar/Tur,682.00,298.00
Tamil Nadu,SALEM,2007,Whole Year,Bajra,924.00,1033.00
Tamil Nadu,SALEM,2007,Whole Year,Banana,2918.00,139308.00
Tamil Nadu,SALEM,2007,Whole Year,Black pepper,44.00,8.00
Tamil Nadu,SALEM,2007,Whole Year,Cardamom,42.00,3.00
Tamil Nadu,SALEM,2007,Whole Year,Cashewnut,24.00,14.00
Tamil Nadu,SALEM,2007,Whole Year,Castor seed,364.00,110.00
Tamil Nadu,SALEM,2007,Whole Year,Coconut,13490.00,1920.00
Tamil Nadu,SALEM,2007,Whole Year,Coriander,62.00,24.00
Tamil Nadu,SALEM,2007,Whole Year,Cotton(lint),15128.00,36605.00
Tamil Nadu,SALEM,2007,Whole Year,Dry chillies,1448.00,1218.00
Tamil Nadu,SALEM,2007,Whole Year,Gram,3.00,1.00
Tamil Nadu,SALEM,2007,Whole Year,Groundnut,24559.00,35747.00
Tamil Nadu,SALEM,2007,Whole Year,Horse-gram,1322.00,812.00
Tamil Nadu,SALEM,2007,Whole Year,Jowar,11669.00,8577.00
Tamil Nadu,SALEM,2007,Whole Year,Maize,12150.00,43405.00
Tamil Nadu,SALEM,2007,Whole Year,Moong(Green Gram),1822.00,1181.00
Tamil Nadu,SALEM,2007,Whole Year,Onion,204.00,1966.00
Tamil Nadu,SALEM,2007,Whole Year,Ragi,9615.00,15225.00
Tamil Nadu,SALEM,2007,Whole Year,Rapeseed &Mustard,13.00,3.00
Tamil Nadu,SALEM,2007,Whole Year,Sesamum,1018.00,726.00
Tamil Nadu,SALEM,2007,Whole Year,Small millets,2075.00,1925.00
Tamil Nadu,SALEM,2007,Whole Year,Sugarcane,11610.00,1072636.00
Tamil Nadu,SALEM,2007,Whole Year,Sunflower,1009.00,2351.00
Tamil Nadu,SALEM,2007,Whole Year,Sweet potato,29.00,394.00
Tamil Nadu,SALEM,2007,Whole Year,Tapioca,30370.00,1178658.00
Tamil Nadu,SALEM,2007,Whole Year,Tobacco,219.00,230.00
Tamil Nadu,SALEM,2007,Whole Year,Turmeric,6298.00,29756.00
Tamil Nadu,SALEM,2007,Whole Year,Urad,914.00,629.00
Tamil Nadu,SALEM,2008,Kharif,Rice,29929.00,120383.00
Tamil Nadu,SALEM,2008,Kharif,Small millets,1762.00,1231.00
Tamil Nadu,SALEM,2008,Whole Year,Arecanut,1843.00,4374.00
Tamil Nadu,SALEM,2008,Whole Year,Arhar/Tur,834.00,467.00
Tamil Nadu,SALEM,2008,Whole Year,Bajra,875.00,1744.00
Tamil Nadu,SALEM,2008,Whole Year,Banana,3630.00,161363.00
Tamil Nadu,SALEM,2008,Whole Year,Black pepper,53.00,10.00
Tamil Nadu,SALEM,2008,Whole Year,Cardamom,27.00,2.00
Tamil Nadu,SALEM,2008,Whole Year,Cashewnut,22.00,11.00
Tamil Nadu,SALEM,2008,Whole Year,Castor seed,745.00,224.00
Tamil Nadu,SALEM,2008,Whole Year,Coconut,13895.00,2228000.00
Tamil Nadu,SALEM,2008,Whole Year,Coriander,47.00,16.00
Tamil Nadu,SALEM,2008,Whole Year,Cotton(lint),14036.00,34474.00
Tamil Nadu,SALEM,2008,Whole Year,Dry chillies,1276.00,642.00
Tamil Nadu,SALEM,2008,Whole Year,Dry ginger,1.00,20.00
Tamil Nadu,SALEM,2008,Whole Year,Gram,52.00,24.00
Tamil Nadu,SALEM,2008,Whole Year,Groundnut,25547.00,38250.00
Tamil Nadu,SALEM,2008,Whole Year,Horse-gram,2450.00,1153.00
Tamil Nadu,SALEM,2008,Whole Year,Jowar,13724.00,12659.00
Tamil Nadu,SALEM,2008,Whole Year,Maize,33410.00,96374.00
Tamil Nadu,SALEM,2008,Whole Year,Moong(Green Gram),2686.00,1496.00
Tamil Nadu,SALEM,2008,Whole Year,Onion,390.00,3687.00
Tamil Nadu,SALEM,2008,Whole Year,Potato,1.00,18.00
Tamil Nadu,SALEM,2008,Whole Year,Ragi,9000.00,18412.00
Tamil Nadu,SALEM,2008,Whole Year,Rapeseed &Mustard,10.00,2.00
Tamil Nadu,SALEM,2008,Whole Year,Sesamum,3016.00,2177.00
Tamil Nadu,SALEM,2008,Whole Year,Small millets,1762.00,1231.00
Tamil Nadu,SALEM,2008,Whole Year,Sugarcane,11453.00,1065278.00
Tamil Nadu,SALEM,2008,Whole Year,Sunflower,1074.00,1433.00
Tamil Nadu,SALEM,2008,Whole Year,Sweet potato,38.00,464.00
Tamil Nadu,SALEM,2008,Whole Year,Tapioca,25891.00,839930.00
Tamil Nadu,SALEM,2008,Whole Year,Tobacco,218.00,229.00
Tamil Nadu,SALEM,2008,Whole Year,Turmeric,5920.00,46055.00
Tamil Nadu,SALEM,2008,Whole Year,Urad,2689.00,846.00
Tamil Nadu,SALEM,2009,Kharif,Rice,24382.00,106464.00
Tamil Nadu,SALEM,2009,Kharif,Small millets,1815.00,1473.00
Tamil Nadu,SALEM,2009,Whole Year,Arecanut,1785.00,4334.00
Tamil Nadu,SALEM,2009,Whole Year,Arhar/Tur,1169.00,642.00
Tamil Nadu,SALEM,2009,Whole Year,Bajra,1223.00,1380.00
Tamil Nadu,SALEM,2009,Whole Year,Banana,3368.00,144811.00
Tamil Nadu,SALEM,2009,Whole Year,Black pepper,71.00,13.00
Tamil Nadu,SALEM,2009,Whole Year,Cardamom,21.00,1.00
Tamil Nadu,SALEM,2009,Whole Year,Cashewnut,21.00,11.00
Tamil Nadu,SALEM,2009,Whole Year,Castor seed,655.00,197.00
Tamil Nadu,SALEM,2009,Whole Year,Coconut,14312.00,209200.00
Tamil Nadu,SALEM,2009,Whole Year,Coriander,46.00,18.00
Tamil Nadu,SALEM,2009,Whole Year,Cotton(lint),13593.00,26834.00
Tamil Nadu,SALEM,2009,Whole Year,Dry chillies,1089.00,836.00
Tamil Nadu,SALEM,2009,Whole Year,Gram,156.00,72.00
Tamil Nadu,SALEM,2009,Whole Year,Groundnut,21939.00,33769.00
Tamil Nadu,SALEM,2009,Whole Year,Horse-gram,3128.00,2127.00
Tamil Nadu,SALEM,2009,Whole Year,Jowar,19613.00,13684.00
Tamil Nadu,SALEM,2009,Whole Year,Maize,24632.00,121754.00
Tamil Nadu,SALEM,2009,Whole Year,Moong(Green Gram),4288.00,2363.00
Tamil Nadu,SALEM,2009,Whole Year,Onion,537.00,5237.00
Tamil Nadu,SALEM,2009,Whole Year,Ragi,7110.00,12290.00
Tamil Nadu,SALEM,2009,Whole Year,Rapeseed &Mustard,12.00,3.00
Tamil Nadu,SALEM,2009,Whole Year,Sesamum,3529.00,2486.00
Tamil Nadu,SALEM,2009,Whole Year,Sugarcane,11296.00,930663.00
Tamil Nadu,SALEM,2009,Whole Year,Sunflower,187.00,441.00
Tamil Nadu,SALEM,2009,Whole Year,Sweet potato,15.00,219.00
Tamil Nadu,SALEM,2009,Whole Year,Tapioca,23057.00,749227.00
Tamil Nadu,SALEM,2009,Whole Year,Tobacco,331.00,348.00
Tamil Nadu,SALEM,2009,Whole Year,Turmeric,7439.00,33510.00
Tamil Nadu,SALEM,2009,Whole Year,Urad,3343.00,1271.00
Tamil Nadu,SALEM,2010,Kharif,Arhar/Tur,2312.00,2123.00
